"","site_id","timestamp","building_id","meter_reading","primary_use","square_feet","air_temperature","cloud_coverage","dew_temperature","sea_level_pressure","wind_direction","wind_speed"
"707",10,"2016-03-08",1008,6.10668333333333,"Education",74420,4.02916666666667,0.0833333333333333,-3.7625,1011.02083333333,149.545454545455,1.89583333333333
"708",10,"2016-03-08",1012,25.0212,"Education",23112,4.02916666666667,0.0833333333333333,-3.7625,1011.02083333333,149.545454545455,1.89583333333333
"711",10,"2016-03-08",1011,69.4554333333333,"Education",65144,4.02916666666667,0.0833333333333333,-3.7625,1011.02083333333,149.545454545455,1.89583333333333
"713",10,"2016-03-08",1009,10.4015333333333,"Education",21892,4.02916666666667,0.0833333333333333,-3.7625,1011.02083333333,149.545454545455,1.89583333333333
"716",10,"2016-03-09",1009,3.21153333333333,"Education",21892,5.90416666666667,1.33333333333333,-2.1375,1013.925,140,2.33913043478261
"717",10,"2016-03-09",1011,2.4446,"Education",65144,5.90416666666667,1.33333333333333,-2.1375,1013.925,140,2.33913043478261
"718",10,"2016-03-09",1008,6.0928,"Education",74420,5.90416666666667,1.33333333333333,-2.1375,1013.925,140,2.33913043478261
"720",10,"2016-03-09",1012,15.099,"Education",23112,5.90416666666667,1.33333333333333,-2.1375,1013.925,140,2.33913043478261
"728",10,"2016-03-10",1000,212.522666666667,"Education",121146,8.49166666666667,0.631578947368421,-4.0125,1019.25833333333,157.5,3.38333333333333
"729",10,"2016-03-10",1009,4.8892,"Education",21892,8.49166666666667,0.631578947368421,-4.0125,1019.25833333333,157.5,3.38333333333333
"732",10,"2016-03-10",1008,6.09902083333333,"Education",74420,8.49166666666667,0.631578947368421,-4.0125,1019.25833333333,157.5,3.38333333333333
"733",10,"2016-03-10",1012,15.9618,"Education",23112,8.49166666666667,0.631578947368421,-4.0125,1019.25833333333,157.5,3.38333333333333
"735",10,"2016-03-10",998,187.850775,"Education",173479,8.49166666666667,0.631578947368421,-4.0125,1019.25833333333,157.5,3.38333333333333
"749",10,"2016-03-12",1012,15.3866,"Education",23112,12.5875,1.33333333333333,-1.29583333333333,1004.7,192.916666666667,4.025
"750",10,"2016-03-12",1022,108.329283333333,"Education",84346,12.5875,1.33333333333333,-1.29583333333333,1004.7,192.916666666667,4.025
"751",10,"2016-03-12",1000,162.474666666667,"Education",121146,12.5875,1.33333333333333,-1.29583333333333,1004.7,192.916666666667,4.025
"754",10,"2016-03-12",1008,6.10717083333333,"Education",74420,12.5875,1.33333333333333,-1.29583333333333,1004.7,192.916666666667,4.025
"755",10,"2016-03-12",1009,7.86106666666667,"Education",21892,12.5875,1.33333333333333,-1.29583333333333,1004.7,192.916666666667,4.025
"756",10,"2016-03-12",998,81.7263083333333,"Education",173479,12.5875,1.33333333333333,-1.29583333333333,1004.7,192.916666666667,4.025
"760",10,"2016-03-13",1000,56.5426086956522,"Education",121146,9.1625,0.666666666666667,-0.575,1010.5875,161.666666666667,2.9625
"761",10,"2016-03-13",1009,7.45259130434783,"Education",21892,9.1625,0.666666666666667,-0.575,1010.5875,161.666666666667,2.9625
"764",10,"2016-03-13",1008,6.10660434782609,"Education",74420,9.1625,0.666666666666667,-0.575,1010.5875,161.666666666667,2.9625
"766",10,"2016-03-13",1017,256.939452173913,"Technology/science",109263,9.1625,0.666666666666667,-0.575,1010.5875,161.666666666667,2.9625
"768",10,"2016-03-13",1012,16.1056,"Education",23112,9.1625,0.666666666666667,-0.575,1010.5875,161.666666666667,2.9625
"769",10,"2016-03-13",998,99.3345391304348,"Education",173479,9.1625,0.666666666666667,-0.575,1010.5875,161.666666666667,2.9625
"771",10,"2016-03-14",1012,89.5394583333333,"Education",23112,7.42916666666667,9,1.27083333333333,1007.43043478261,207.5,4.00833333333333
"774",10,"2016-03-14",1011,17.5436166666667,"Education",65144,7.42916666666667,9,1.27083333333333,1007.43043478261,207.5,4.00833333333333
"776",10,"2016-03-14",1009,6.3272,"Education",21892,7.42916666666667,9,1.27083333333333,1007.43043478261,207.5,4.00833333333333
"777",10,"2016-03-14",1008,6.107175,"Education",74420,7.42916666666667,9,1.27083333333333,1007.43043478261,207.5,4.00833333333333
"778",10,"2016-03-14",1003,2.57402916666667,"Education",94751,7.42916666666667,9,1.27083333333333,1007.43043478261,207.5,4.00833333333333
"785",10,"2016-03-15",1009,5.1768,"Education",21892,1.425,1,-2.47083333333333,1020.33913043478,138.333333333333,2.37083333333333
"786",10,"2016-03-15",1008,6.1066875,"Education",74420,1.425,1,-2.47083333333333,1020.33913043478,138.333333333333,2.37083333333333
"788",10,"2016-03-15",1012,79.425475,"Education",23112,1.425,1,-2.47083333333333,1020.33913043478,138.333333333333,2.37083333333333
"791",10,"2016-03-15",1003,2.57791363636364,"Education",94751,1.425,1,-2.47083333333333,1020.33913043478,138.333333333333,2.37083333333333
"794",10,"2016-03-16",1008,6.10716666666667,"Education",74420,2.29583333333333,2,-2.25,1022.9875,189.166666666667,3.34166666666667
"795",10,"2016-03-16",1012,57.4720333333333,"Education",23112,2.29583333333333,2,-2.25,1022.9875,189.166666666667,3.34166666666667
"803",10,"2016-03-16",1009,6.80653333333333,"Education",21892,2.29583333333333,2,-2.25,1022.9875,189.166666666667,3.34166666666667
"806",10,"2016-03-17",1011,9.63461666666667,"Education",65144,6.72916666666667,3.33333333333333,-1.92916666666667,1017.0125,190.416666666667,2.175
"808",10,"2016-03-17",1012,31.5880666666667,"Education",23112,6.72916666666667,3.33333333333333,-1.92916666666667,1017.0125,190.416666666667,2.175
"811",10,"2016-03-17",1009,3.40326666666667,"Education",21892,6.72916666666667,3.33333333333333,-1.92916666666667,1017.0125,190.416666666667,2.175
"814",10,"2016-03-17",1008,6.11532083333333,"Education",74420,6.72916666666667,3.33333333333333,-1.92916666666667,1017.0125,190.416666666667,2.175
"815",10,"2016-03-18",1008,6.09854166666667,"Education",74420,3.35833333333333,0.8,-5.10416666666667,1019.1,240,2.71739130434783
"819",10,"2016-03-18",1012,41.0788833333333,"Education",23112,3.35833333333333,0.8,-5.10416666666667,1019.1,240,2.71739130434783
"821",10,"2016-03-18",1009,4.84126666666667,"Education",21892,3.35833333333333,0.8,-5.10416666666667,1019.1,240,2.71739130434783
"822",10,"2016-03-18",1003,1.37502857142857,"Education",94751,3.35833333333333,0.8,-5.10416666666667,1019.1,240,2.71739130434783
"872",10,"2016-03-23",1003,2.68970952380952,"Education",94751,4.02916666666667,1.11111111111111,-2.93333333333333,1017.23333333333,288.333333333333,4.52083333333333
"877",10,"2016-03-23",1009,4.50573333333333,"Education",21892,4.02916666666667,1.11111111111111,-2.93333333333333,1017.23333333333,288.333333333333,4.52083333333333
"878",10,"2016-03-23",1008,6.107175,"Education",74420,4.02916666666667,1.11111111111111,-2.93333333333333,1017.23333333333,288.333333333333,4.52083333333333
"879",10,"2016-03-23",1011,102.2418,"Education",65144,4.02916666666667,1.11111111111111,-2.93333333333333,1017.23333333333,288.333333333333,4.52083333333333
"880",10,"2016-03-23",1012,23.1038666666667,"Education",23112,4.02916666666667,1.11111111111111,-2.93333333333333,1017.23333333333,288.333333333333,4.52083333333333
"881",10,"2016-03-24",1009,5.79993333333333,"Education",21892,5.36666666666667,0.75,-3.21666666666667,1020.89166666667,189.130434782609,3.83333333333333
"882",10,"2016-03-24",1008,5.8464125,"Education",74420,5.36666666666667,0.75,-3.21666666666667,1020.89166666667,189.130434782609,3.83333333333333
"883",10,"2016-03-24",1012,30.917,"Education",23112,5.36666666666667,0.75,-3.21666666666667,1020.89166666667,189.130434782609,3.83333333333333
"885",10,"2016-03-24",1011,6.1834,"Education",65144,5.36666666666667,0.75,-3.21666666666667,1020.89166666667,189.130434782609,3.83333333333333
"892",10,"2016-03-25",1009,8.72386666666667,"Education",21892,6.35,1.42857142857143,-5.44166666666667,1013.24166666667,294.545454545455,4.24347826086957
"895",10,"2016-03-25",1003,1.15997083333333,"Education",94751,6.35,1.42857142857143,-5.44166666666667,1013.24166666667,294.545454545455,4.24347826086957
"896",10,"2016-03-25",1008,6.10668333333333,"Education",74420,6.35,1.42857142857143,-5.44166666666667,1013.24166666667,294.545454545455,4.24347826086957
"897",10,"2016-03-25",1011,25.8360583333333,"Education",65144,6.35,1.42857142857143,-5.44166666666667,1013.24166666667,294.545454545455,4.24347826086957
"898",10,"2016-03-25",1012,62.073675,"Education",23112,6.35,1.42857142857143,-5.44166666666667,1013.24166666667,294.545454545455,4.24347826086957
"904",10,"2016-03-26",1011,18.3105333333333,"Education",65144,4.3,0.545454545454545,-4.375,1015.36666666667,227.272727272727,2.8375
"906",10,"2016-03-26",1009,4.55366666666667,"Education",21892,4.3,0.545454545454545,-4.375,1015.36666666667,227.272727272727,2.8375
"908",10,"2016-03-26",1008,6.10764166666667,"Education",74420,4.3,0.545454545454545,-4.375,1015.36666666667,227.272727272727,2.8375
"911",10,"2016-03-26",1000,254.208,"Education",121146,4.3,0.545454545454545,-4.375,1015.36666666667,227.272727272727,2.8375
"912",10,"2016-03-26",1012,39.7846666666667,"Education",23112,4.3,0.545454545454545,-4.375,1015.36666666667,227.272727272727,2.8375
"926",10,"2016-03-28",1009,10.1139333333333,"Education",21892,4.34166666666667,4,-0.6375,1007.04545454545,276.25,3.7
"929",10,"2016-03-28",1012,36.4293166666667,"Education",23112,4.34166666666667,4,-0.6375,1007.04545454545,276.25,3.7
"931",10,"2016-03-28",1008,6.1158125,"Education",74420,4.34166666666667,4,-0.6375,1007.04545454545,276.25,3.7
"932",10,"2016-03-28",1011,6.99826666666667,"Education",65144,4.34166666666667,4,-0.6375,1007.04545454545,276.25,3.7
"937",10,"2016-03-29",1009,4.55366666666667,"Education",21892,3.18333333333333,1,1.32916666666667,999.640909090909,181.666666666667,3.12916666666667
"938",10,"2016-03-29",1011,38.4424916666667,"Education",65144,3.18333333333333,1,1.32916666666667,999.640909090909,181.666666666667,3.12916666666667
"942",10,"2016-03-29",1012,26.2674666666667,"Education",23112,3.18333333333333,1,1.32916666666667,999.640909090909,181.666666666667,3.12916666666667
"944",10,"2016-03-29",1008,6.09807083333333,"Education",74420,3.18333333333333,1,1.32916666666667,999.640909090909,181.666666666667,3.12916666666667
"951",10,"2016-03-30",1011,55.8902833333333,"Education",65144,3.45416666666667,3,1.125,1009.36666666667,111.25,1.6875
"952",10,"2016-03-30",1012,27.2261333333333,"Education",23112,3.45416666666667,3,1.125,1009.36666666667,111.25,1.6875
"954",10,"2016-03-30",1009,4.314,"Education",21892,3.45416666666667,3,1.125,1009.36666666667,111.25,1.6875
"956",10,"2016-03-30",1008,6.11627083333333,"Education",74420,3.45416666666667,3,1.125,1009.36666666667,111.25,1.6875
"958",10,"2016-03-31",1011,9.82633333333333,"Education",65144,5.84583333333333,2.33333333333333,1.73333333333333,1014.65,162.173913043478,2.29166666666667
"962",10,"2016-03-31",1009,5.8958,"Education",21892,5.84583333333333,2.33333333333333,1.73333333333333,1014.65,162.173913043478,2.29166666666667
"964",10,"2016-03-31",1012,42.612725,"Education",23112,5.84583333333333,2.33333333333333,1.73333333333333,1014.65,162.173913043478,2.29166666666667
"965",10,"2016-03-31",1008,6.097575,"Education",74420,5.84583333333333,2.33333333333333,1.73333333333333,1014.65,162.173913043478,2.29166666666667
"971",10,"2016-04-01",1009,3.49913333333333,"Education",21892,5.81666666666667,0.285714285714286,-0.766666666666667,1019.89583333333,138.421052631579,2.33478260869565
"977",10,"2016-04-01",1008,6.1071625,"Education",74420,5.81666666666667,0.285714285714286,-0.766666666666667,1019.89583333333,138.421052631579,2.33478260869565
"978",10,"2016-04-01",1011,9.58666666666667,"Education",65144,5.81666666666667,0.285714285714286,-0.766666666666667,1019.89583333333,138.421052631579,2.33478260869565
"979",10,"2016-04-01",1012,36.6689833333333,"Education",23112,5.81666666666667,0.285714285714286,-0.766666666666667,1019.89583333333,138.421052631579,2.33478260869565
"993",10,"2016-04-03",1022,221.883383333333,"Education",84346,11.4166666666667,0.521739130434783,-0.579166666666667,1018.86666666667,181.739130434783,3.34583333333333
"994",10,"2016-04-03",1000,58.3253333333333,"Education",121146,11.4166666666667,0.521739130434783,-0.579166666666667,1018.86666666667,181.739130434783,3.34583333333333
"997",10,"2016-04-03",1012,24.8774,"Education",23112,11.4166666666667,0.521739130434783,-0.579166666666667,1018.86666666667,181.739130434783,3.34583333333333
"998",10,"2016-04-03",1009,3.3074,"Education",21892,11.4166666666667,0.521739130434783,-0.579166666666667,1018.86666666667,181.739130434783,3.34583333333333
"999",10,"2016-04-03",1017,229.936191666667,"Technology/science",109263,11.4166666666667,0.521739130434783,-0.579166666666667,1018.86666666667,181.739130434783,3.34583333333333
"1000",10,"2016-04-03",998,143.08095,"Education",173479,11.4166666666667,0.521739130434783,-0.579166666666667,1018.86666666667,181.739130434783,3.34583333333333
"1001",10,"2016-04-03",1008,6.10668333333333,"Education",74420,11.4166666666667,0.521739130434783,-0.579166666666667,1018.86666666667,181.739130434783,3.34583333333333
"1003",10,"2016-04-04",1022,79.4255291666667,"Education",84346,13.0708333333333,0.444444444444444,1.725,1016.925,203.809523809524,3.2375
"1004",10,"2016-04-04",1009,3.35532916666667,"Education",21892,13.0708333333333,0.444444444444444,1.725,1016.925,203.809523809524,3.2375
"1009",10,"2016-04-04",1000,183.338625,"Education",121146,13.0708333333333,0.444444444444444,1.725,1016.925,203.809523809524,3.2375
"1010",10,"2016-04-04",998,213.351108333333,"Education",173479,13.0708333333333,0.444444444444444,1.725,1016.925,203.809523809524,3.2375
"1011",10,"2016-04-04",1012,24.7336,"Education",23112,13.0708333333333,0.444444444444444,1.725,1016.925,203.809523809524,3.2375
"1012",10,"2016-04-04",1008,5.99164166666667,"Education",74420,13.0708333333333,0.444444444444444,1.725,1016.925,203.809523809524,3.2375
"1013",10,"2016-04-05",1008,6.05012083333333,"Education",74420,9.5125,0.857142857142857,-2.125,1022.01666666667,222.5,4.20833333333333
"1016",10,"2016-04-05",1022,244.84355,"Education",84346,9.5125,0.857142857142857,-2.125,1022.01666666667,222.5,4.20833333333333
"1018",10,"2016-04-05",1009,3.0198,"Education",21892,9.5125,0.857142857142857,-2.125,1022.01666666667,222.5,4.20833333333333
"1022",10,"2016-04-05",1012,24.2063333333333,"Education",23112,9.5125,0.857142857142857,-2.125,1022.01666666667,222.5,4.20833333333333
"1058",10,"2016-04-09",1009,3.3074,"Education",21892,16.0375,0.933333333333333,3.22083333333333,1007.39583333333,179.166666666667,3.69166666666667
"1060",10,"2016-04-09",1012,23.4873333333333,"Education",23112,16.0375,0.933333333333333,3.22083333333333,1007.39583333333,179.166666666667,3.69166666666667
"1061",10,"2016-04-09",1022,17.4956666666667,"Education",84346,16.0375,0.933333333333333,3.22083333333333,1007.39583333333,179.166666666667,3.69166666666667
"1063",10,"2016-04-09",998,98.9344333333333,"Education",173479,16.0375,0.933333333333333,3.22083333333333,1007.39583333333,179.166666666667,3.69166666666667
"1065",10,"2016-04-09",1000,124.970675,"Education",121146,16.0375,0.933333333333333,3.22083333333333,1007.39583333333,179.166666666667,3.69166666666667
"1066",10,"2016-04-09",1008,6.1071625,"Education",74420,16.0375,0.933333333333333,3.22083333333333,1007.39583333333,179.166666666667,3.69166666666667
"1067",10,"2016-04-09",1017,264.112666666667,"Technology/science",109263,16.0375,0.933333333333333,3.22083333333333,1007.39583333333,179.166666666667,3.69166666666667
"1069",10,"2016-04-10",1009,4.36193333333333,"Education",21892,14.1958333333333,2,5.29583333333333,1006.15833333333,185.909090909091,4.40833333333333
"1072",10,"2016-04-10",1008,6.10620416666667,"Education",74420,14.1958333333333,2,5.29583333333333,1006.15833333333,185.909090909091,4.40833333333333
"1073",10,"2016-04-10",1000,50.0053333333333,"Education",121146,14.1958333333333,2,5.29583333333333,1006.15833333333,185.909090909091,4.40833333333333
"1075",10,"2016-04-10",998,62.9365,"Education",173479,14.1958333333333,2,5.29583333333333,1006.15833333333,185.909090909091,4.40833333333333
"1076",10,"2016-04-10",1022,19.6526666666667,"Education",84346,14.1958333333333,2,5.29583333333333,1006.15833333333,185.909090909091,4.40833333333333
"1077",10,"2016-04-10",1012,24.0625333333333,"Education",23112,14.1958333333333,2,5.29583333333333,1006.15833333333,185.909090909091,4.40833333333333
"1079",10,"2016-04-11",1022,15.4824666666667,"Education",84346,14.2375,0.705882352941177,3.17916666666667,1010.72916666667,161.428571428571,3.11304347826087
"1080",10,"2016-04-11",1012,24.0625333333333,"Education",23112,14.2375,0.705882352941177,3.17916666666667,1010.72916666667,161.428571428571,3.11304347826087
"1081",10,"2016-04-11",998,159.330366666667,"Education",173479,14.2375,0.705882352941177,3.17916666666667,1010.72916666667,161.428571428571,3.11304347826087
"1082",10,"2016-04-11",1009,3.40326666666667,"Education",21892,14.2375,0.705882352941177,3.17916666666667,1010.72916666667,161.428571428571,3.11304347826087
"1083",10,"2016-04-11",1008,6.10668333333333,"Education",74420,14.2375,0.705882352941177,3.17916666666667,1010.72916666667,161.428571428571,3.11304347826087
"1084",10,"2016-04-11",1000,225.024,"Education",121146,14.2375,0.705882352941177,3.17916666666667,1010.72916666667,161.428571428571,3.11304347826087
"1089",10,"2016-04-11",1017,163.979908333333,"Technology/science",109263,14.2375,0.705882352941177,3.17916666666667,1010.72916666667,161.428571428571,3.11304347826087
